DATE,SALES_REGION,REVENUE,COGS,FORECASTED_REVENUE
2025-06-12,Bogota,869.79,6324.29,7842.64
2025-06-12,Medellin,744.12,1230.69,1453.29
2025-06-12,Cali,5295.01,550.14,4963.29
2025-06-12,Barranquilla,4934.42,5.31,524.69
2025-06-12,Cartagena,5226.56,2013.1,2070.91
2025-06-13,Bogota,5855.79,3718.94,1021.65
2025-06-13,Medellin,415.45,347.32,1175.16
2025-06-13,Cali,9042.08,656.63,13575.57
2025-06-13,Barranquilla,2068.47,1462.7,137.62
2025-06-13,Cartagena,1058.86,1715.03,3202.62
2025-06-14,Bogota,2962.09,1518.02,5988.8
2025-06-14,Medellin,1426.54,4.98,2293.02
2025-06-14,Cali,4344.96,2820.6,1658.5
2025-06-14,Barranquilla,4013.23,4612.7,9510.49
2025-06-14,Cartagena,6518.06,555.7,1094.37
2025-06-15,Bogota,10757.15,160.51,1547.64
2025-06-15,Medellin,3191.54,1595.01,11730.49
2025-06-15,Cali,323.13,1344.25,2594.52
2025-06-15,Barranquilla,3028.5,1607.33,814.08
2025-06-15,Cartagena,1651.98,2829.62,1659.96
2025-06-16,Bogota,5088.46,53.87,3206.09
2025-06-16,Medellin,2404.68,925.44,3596.4
2025-06-16,Cali,1089.56,1850.33,1316.82
2025-06-16,Barranquilla,1171.06,888.38,2420.19
2025-06-16,Cartagena,371.91,998.71,283.06
2025-06-17,Bogota,3501.37,1726.6,2806.05
2025-06-17,Medellin,3041.96,21.68,5481.7
2025-06-17,Cali,3977.9,4754.91,1829.4
2025-06-17,Barranquilla,2556.93,494.18,1886.49
2025-06-17,Cartagena,402.23,52.8,2144.94
2025-06-18,Bogota,3290.45,869.04,1787.72
2025-06-18,Medellin,1966.71,744.8,1467.11
2025-06-18,Cali,275.35,120.5,2247.41
2025-06-18,Barranquilla,6053.73,5852.9,8934.24
2025-06-18,Cartagena,5779.38,439.75,2269.28
2025-06-19,Bogota,3390.08,1056.02,1018.14
2025-06-19,Medellin,1839.25,374.5,1186.87
2025-06-19,Cali,889.42,2595.7,861.64
2025-06-19,Barranquilla,334.95,640.87,5658.36
2025-06-19,Cartagena,5425.44,552.95,2640.75
2025-06-20,Bogota,11383.7,2707.32,263.95
2025-06-20,Medellin,46.6,145.87,4690.84
2025-06-20,Cali,1997.18,2490.22,1105.93
2025-06-20,Barranquilla,367.85,146.74,2132.49
2025-06-20,Cartagena,1818.69,1030.63,8357.31
2025-06-21,Bogota,1106.02,139.99,1295.14
2025-06-21,Medellin,676.18,4501.84,1054.53
2025-06-21,Cali,21.62,271.99,3572.64
2025-06-21,Barranquilla,5299.63,457.59,3209.37
2025-06-21,Cartagena,3196.67,255.0,882.21
2025-06-22,Bogota,3850.2,902.92,3677.06
2025-06-22,Medellin,1330.06,2768.19,3599.16
2025-06-22,Cali,2851.72,741.18,1042.91
2025-06-22,Barranquilla,3033.9,1550.79,559.55
2025-06-22,Cartagena,1047.0,482.33,2480.22
2025-06-23,Bogota,76.96,276.77,48.47
2025-06-23,Medellin,1705.96,87.81,2198.68
2025-06-23,Cali,5241.42,2931.54,1946.08
2025-06-23,Barranquilla,2594.98,409.44,1640.75
2025-06-23,Cartagena,469.52,1650.79,3310.93
2025-06-24,Bogota,3736.14,2709.46,5895.89
2025-06-24,Medellin,2121.11,3146.65,1200.1
2025-06-24,Cali,3512.41,1742.82,2108.5
2025-06-24,Barranquilla,5601.47,1149.02,6475.67
2025-06-24,Cartagena,2898.55,1733.93,3580.33
2025-06-25,Bogota,5289.91,1036.1,4620.92
2025-06-25,Medellin,2556.67,1823.52,2524.74
2025-06-25,Cali,935.5,516.51,6013.47
2025-06-25,Barranquilla,2156.38,563.33,254.36
2025-06-25,Cartagena,1358.46,1019.71,99.5
2025-06-26,Bogota,3396.52,3311.63,2507.29
2025-06-26,Medellin,15.48,1068.64,254.8
2025-06-26,Cali,1877.24,1998.66,3054.36
2025-06-26,Barranquilla,51.67,540.82,886.96
2025-06-26,Cartagena,8446.22,206.42,5439.8
2025-06-27,Bogota,5219.42,2793.22,603.46
2025-06-27,Medellin,2512.67,668.93,6666.85
2025-06-27,Cali,898.87,4763.13,2889.81
2025-06-27,Barranquilla,3017.21,178.92,993.37
2025-06-27,Cartagena,7800.38,1421.87,7624.73
2025-06-28,Bogota,10687.8,538.85,31.07
2025-06-28,Medellin,295.08,1930.13,1156.96
2025-06-28,Cali,699.69,3380.86,3071.86
2025-06-28,Barranquilla,972.85,2882.32,2065.95
2025-06-28,Cartagena,4380.61,54.42,10105.2
2025-06-29,Bogota,160.95,3268.92,750.09
2025-06-29,Medellin,4560.58,767.06,851.25
2025-06-29,Cali,489.85,209.4,5258.57
2025-06-29,Barranquilla,2452.89,329.89,432.53
2025-06-29,Cartagena,2773.91,1574.33,2179.63
2025-06-30,Bogota,5736.81,3401.27,688.02
2025-06-30,Medellin,570.1,185.19,94.48
2025-06-30,Cali,3104.92,226.8,2175.86
2025-06-30,Barranquilla,1036.11,62.13,8550.67
2025-06-30,Cartagena,1269.14,708.49,740.03
2025-07-01,Bogota,2778.92,895.5,2588.77
2025-07-01,Medellin,508.24,2263.57,5197.12
2025-07-01,Cali,1641.69,378.42,4215.8
2025-07-01,Barranquilla,10257.21,3196.02,1941.41
2025-07-01,Cartagena,719.76,1897.12,958.66
2025-07-02,Bogota,2296.38,164.24,1202.88
2025-07-02,Medellin,9177.85,3128.57,8714.61
2025-07-02,Cali,1758.37,2549.43,341.18
2025-07-02,Barranquilla,1007.91,1951.0,3904.35
2025-07-02,Cartagena,1277.56,929.55,3041.37
2025-07-03,Bogota,7823.49,1045.04,1003.59
2025-07-03,Medellin,963.2,249.72,2627.24
2025-07-03,Cali,908.23,1703.54,257.82
2025-07-03,Barranquilla,2656.31,1388.18,7005.11
2025-07-03,Cartagena,116.4,1799.12,613.98
2025-07-04,Bogota,1186.47,2592.55,5758.56
2025-07-04,Medellin,8015.24,2207.44,609.64
2025-07-04,Cali,2418.08,2133.72,4740.64
2025-07-04,Barranquilla,7910.65,525.41,3838.63
2025-07-04,Cartagena,146.2,1575.68,5464.24
2025-07-05,Bogota,3237.67,5261.88,10220.66
2025-07-05,Medellin,2822.71,457.3,1554.67
2025-07-05,Cali,524.35,2217.03,1018.65
2025-07-05,Barranquilla,456.15,425.01,1769.47
2025-07-05,Cartagena,8988.39,537.94,2002.77
2025-07-06,Bogota,4192.9,805.02,3709.13
2025-07-06,Medellin,279.97,838.23,1455.61
2025-07-06,Cali,906.33,1733.19,1403.26
2025-07-06,Barranquilla,6142.44,172.37,131.91
2025-07-06,Cartagena,3703.21,2745.27,8379.53
2025-07-07,Bogota,1526.82,420.36,2090.28
2025-07-07,Medellin,976.0,77.84,7064.14
2025-07-07,Cali,4072.96,1542.24,700.45
2025-07-07,Barranquilla,2786.46,4307.04,5668.53
2025-07-07,Cartagena,6568.58,1288.23,213.68
2025-07-08,Bogota,3953.57,2790.35,3934.94
2025-07-08,Medellin,1858.12,1583.22,111.16
2025-07-08,Cali,75.6,1844.65,5367.47
2025-07-08,Barranquilla,10483.43,1063.77,6749.03
2025-07-08,Cartagena,929.0,1292.18,2269.44
2025-07-09,Bogota,128.57,283.42,1243.45
2025-07-09,Medellin,10125.12,3220.09,679.01
2025-07-09,Cali,1730.27,828.13,5116.37
2025-07-09,Barranquilla,1308.31,871.99,1762.38
2025-07-09,Cartagena,42.93,1692.76,3800.13
2025-07-10,Bogota,2713.81,2448.65,3849.66
2025-07-10,Medellin,1058.7,1609.59,642.43
2025-07-10,Cali,6123.19,658.09,746.56
2025-07-10,Barranquilla,38.61,686.01,1208.2
2025-07-10,Cartagena,3680.4,376.67,7708.75
2025-07-11,Bogota,118.05,50.07,906.65
2025-07-11,Medellin,3358.69,2393.35,5406.73
2025-07-11,Cali,8220.72,94.19,2452.85
2025-07-11,Barranquilla,122.99,269.15,2791.14
2025-07-11,Cartagena,303.18,2580.82,795.16
2025-07-12,Bogota,1087.0,1181.88,115.48
2025-07-12,Medellin,6314.99,2529.86,1410.71
2025-07-12,Cali,786.1,1650.1,2245.54
2025-07-12,Barranquilla,1468.91,67.36,918.58
2025-07-12,Cartagena,2173.17,213.12,7197.53
2025-07-13,Bogota,6377.44,329.02,2489.12
2025-07-13,Medellin,480.41,1716.56,11787.97
2025-07-13,Cali,6125.24,4509.52,3962.0
2025-07-13,Barranquilla,2327.48,3121.56,1806.53
2025-07-13,Cartagena,4199.33,584.09,455.59
2025-07-14,Bogota,1815.73,770.45,6197.84
2025-07-14,Medellin,3397.39,1599.22,933.58
2025-07-14,Cali,1239.11,3224.38,2945.17
2025-07-14,Barranquilla,9770.63,3597.96,3764.81
2025-07-14,Cartagena,1216.95,979.92,4017.71
2025-07-15,Bogota,3327.39,597.03,2615.42
2025-07-15,Medellin,2344.34,1151.72,214.99
2025-07-15,Cali,214.97,1153.03,6988.32
2025-07-15,Barranquilla,2248.71,3918.09,5143.52
2025-07-15,Cartagena,6684.25,806.6,599.65
2025-07-16,Bogota,2240.71,1353.99,1305.79
2025-07-16,Medellin,1070.09,1016.43,218.9
2025-07-16,Cali,1721.55,2236.84,8291.84
2025-07-16,Barranquilla,4276.37,682.2,2350.5
2025-07-16,Cartagena,3283.72,60.24,747.84
2025-07-17,Bogota,234.82,1281.67,3917.91
2025-07-17,Medellin,1571.47,561.59,236.85
2025-07-17,Cali,457.67,2362.8,4776.5
2025-07-17,Barranquilla,7448.72,302.74,2350.62
2025-07-17,Cartagena,2755.44,3110.62,188.09
2025-07-18,Bogota,321.64,1924.95,1258.77
2025-07-18,Medellin,1121.89,620.83,2176.38
2025-07-18,Cali,316.81,255.8,2236.59
2025-07-18,Barranquilla,1851.37,2656.54,2954.56
2025-07-18,Cartagena,7088.32,550.29,2424.73
2025-07-19,Bogota,182.37,691.69,2136.65
2025-07-19,Medellin,497.84,4323.34,3422.52
2025-07-19,Cali,893.42,244.19,41.65
2025-07-19,Barranquilla,2617.7,1078.41,6917.21
2025-07-19,Cartagena,10289.55,891.1,1206.6
2025-07-20,Bogota,4892.54,1821.95,567.73
2025-07-20,Medellin,597.68,1088.79,1159.68
2025-07-20,Cali,3460.6,3435.14,5036.6
2025-07-20,Barranquilla,2324.94,321.38,4322.86
2025-07-20,Cartagena,1809.15,1005.13,2851.82
2025-07-21,Bogota,6836.53,563.38,1075.31
2025-07-21,Medellin,2449.33,2109.02,1362.21
2025-07-21,Cali,387.6,3466.37,7240.0
2025-07-21,Barranquilla,483.12,1060.29,4311.33
2025-07-21,Cartagena,7347.84,1278.47,1136.81
2025-07-22,Bogota,352.55,2452.39,2517.99
2025-07-22,Medellin,596.33,3173.81,2906.26
2025-07-22,Cali,4334.2,2078.84,1355.41
2025-07-22,Barranquilla,1057.92,433.31,5487.41
2025-07-22,Cartagena,6965.87,108.0,1075.88
2025-07-23,Bogota,2256.72,565.62,3613.58
2025-07-23,Medellin,2784.77,2402.17,652.54
2025-07-23,Cali,567.95,1947.24,5393.74
2025-07-23,Barranquilla,122.0,1758.76,824.72
2025-07-23,Cartagena,6180.31,177.28,192.52
2025-07-24,Bogota,259.32,1053.64,538.95
2025-07-24,Medellin,3584.27,53.82,3130.92
2025-07-24,Cali,2709.47,2017.34,4268.78
2025-07-24,Barranquilla,2645.94,559.75,180.58
2025-07-24,Cartagena,1268.68,2366.07,1902.67
2025-07-25,Bogota,6077.45,846.14,5561.22
2025-07-25,Medellin,2128.83,66.33,2583.32
2025-07-25,Cali,661.25,167.94,1937.12
2025-07-25,Barranquilla,252.0,2653.36,716.28
2025-07-25,Cartagena,1681.22,2346.04,420.47
2025-07-26,Bogota,4760.5,1341.91,4264.95
2025-07-26,Medellin,1213.75,692.25,3536.64
2025-07-26,Cali,7216.27,372.18,5012.4
2025-07-26,Barranquilla,613.97,2623.44,829.55
2025-07-26,Cartagena,3326.39,1997.97,2577.67
2025-07-27,Bogota,3259.46,39.72,1367.13
2025-07-27,Medellin,7217.75,305.72,9146.21
2025-07-27,Cali,527.11,1780.93,1083.18
2025-07-27,Barranquilla,6.94,2601.98,1017.27
2025-07-27,Cartagena,3289.86,1429.83,661.25
2025-07-28,Bogota,1092.78,444.14,863.94
2025-07-28,Medellin,5774.52,1154.87,2108.02
2025-07-28,Cali,235.04,516.14,1238.28
2025-07-28,Barranquilla,4786.94,3636.5,7038.75
2025-07-28,Cartagena,3274.02,1641.47,3281.56
2025-07-29,Bogota,1207.79,1756.29,6605.22
2025-07-29,Medellin,4584.81,536.03,149.37
2025-07-29,Cali,4806.63,2392.28,5221.92
2025-07-29,Barranquilla,502.01,2791.9,3485.96
2025-07-29,Cartagena,8467.94,3541.51,4691.5
2025-07-30,Bogota,5591.05,4820.62,12490.58
2025-07-30,Medellin,2113.11,155.97,782.32
2025-07-30,Cali,2302.05,1738.71,1513.39
2025-07-30,Barranquilla,3146.11,1794.81,2514.57
2025-07-30,Cartagena,6634.46,708.08,1342.04
2025-07-31,Bogota,5112.41,846.77,3770.55
2025-07-31,Medellin,864.73,94.72,1580.53
2025-07-31,Cali,3877.06,1387.09,10.01
2025-07-31,Barranquilla,590.55,1589.97,4723.99
2025-07-31,Cartagena,1699.13,1381.03,1376.42
2025-08-01,Bogota,6083.56,441.7,2384.62
2025-08-01,Medellin,35.04,328.59,1481.99
2025-08-01,Cali,5196.89,4169.67,2017.25
2025-08-01,Barranquilla,4441.93,3966.94,8221.11
2025-08-01,Cartagena,497.15,951.06,1227.08
2025-08-02,Bogota,1126.77,1126.86,3431.39
2025-08-02,Medellin,279.41,2726.14,5319.2
2025-08-02,Cali,3209.88,1876.87,300.52
2025-08-02,Barranquilla,3471.42,351.12,2295.7
2025-08-02,Cartagena,4581.54,141.88,1706.76
2025-08-03,Bogota,1544.16,75.43,5951.55
2025-08-03,Medellin,2897.65,979.81,3315.48
2025-08-03,Cali,5063.68,849.73,253.33
2025-08-03,Barranquilla,264.98,2042.48,119.79
2025-08-03,Cartagena,360.85,2023.48,725.84
2025-08-04,Bogota,7134.34,100.1,42.15
2025-08-04,Medellin,2484.02,5090.45,1538.13
2025-08-04,Cali,7418.06,443.87,3069.25
2025-08-04,Barranquilla,0.67,687.64,4821.93
2025-08-04,Cartagena,534.0,1299.13,7102.41
2025-08-05,Bogota,1004.72,61.65,4473.85
2025-08-05,Medellin,1150.83,2136.32,4572.9
2025-08-05,Cali,3822.26,346.36,739.27
2025-08-05,Barranquilla,1648.82,4081.88,890.77
2025-08-05,Cartagena,5724.73,462.57,3193.6
2025-08-06,Bogota,3021.43,1345.66,4221.32
2025-08-06,Medellin,357.28,649.77,1133.06
2025-08-06,Cali,3374.45,2791.82,4300.79
2025-08-06,Barranquilla,2977.45,1183.74,3267.93
2025-08-06,Cartagena,4317.25,691.05,596.17
2025-08-07,Bogota,5811.67,1911.87,647.54
2025-08-07,Medellin,337.31,1358.6,4916.01
2025-08-07,Cali,5692.18,697.53,3969.14
2025-08-07,Barranquilla,850.95,351.93,5207.98
2025-08-07,Cartagena,3134.31,2283.74,1306.42
2025-08-08,Bogota,13006.62,1413.04,733.37
2025-08-08,Medellin,777.89,1622.61,1708.67
2025-08-08,Cali,1394.23,551.69,1332.02
2025-08-08,Barranquilla,3164.46,4238.57,1326.49
2025-08-08,Cartagena,356.23,1999.95,14433.5
2025-08-09,Bogota,1630.14,3801.4,947.93
2025-08-09,Medellin,414.94,1989.39,1967.93
2025-08-09,Cali,3123.72,69.97,409.97
2025-08-09,Barranquilla,4341.14,1256.68,147.14
2025-08-09,Cartagena,7157.19,75.66,11972.13
2025-08-10,Bogota,10218.18,34.3,4396.09
2025-08-10,Medellin,2232.18,4986.56,1716.58
2025-08-10,Cali,3659.69,107.29,576.79
2025-08-10,Barranquilla,239.13,663.9,11601.66
2025-08-10,Cartagena,2481.08,2133.63,1797.02
2025-08-11,Bogota,6015.03,926.23,5408.91
2025-08-11,Medellin,2705.18,491.91,559.21
2025-08-11,Cali,1408.26,904.34,2389.83
2025-08-11,Barranquilla,274.49,2967.33,2177.62
2025-08-11,Cartagena,2085.21,76.44,1096.3
2025-08-12,Bogota,8274.86,1928.58,3861.86
2025-08-12,Medellin,259.84,656.72,402.61
2025-08-12,Cali,2437.41,185.36,54.02
2025-08-12,Barranquilla,1952.99,4395.91,7513.55
2025-08-12,Cartagena,4964.55,44.53,4953.97
2025-08-13,Bogota,561.44,891.34,2520.55
2025-08-13,Medellin,662.45,1234.38,3647.73
2025-08-13,Cali,4488.45,295.53,363.08
2025-08-13,Barranquilla,3731.6,3499.32,176.84
2025-08-13,Cartagena,2517.52,849.02,4220.35
2025-08-14,Bogota,9.26,836.4,1960.35
2025-08-14,Medellin,3916.69,3621.16,1617.28
2025-08-14,Cali,8525.94,4052.22,4955.76
2025-08-14,Barranquilla,2045.11,1879.1,5829.31
2025-08-14,Cartagena,5265.18,121.27,3940.84
2025-08-15,Bogota,7290.09,2734.89,813.31
2025-08-15,Medellin,6047.79,698.91,3754.2
2025-08-15,Cali,2447.99,396.75,107.79
2025-08-15,Barranquilla,441.5,4431.14,831.0
2025-08-15,Cartagena,179.37,1675.46,10815.08
2025-08-16,Bogota,3641.85,915.9,548.97
2025-08-16,Medellin,3997.17,2315.16,278.32
2025-08-16,Cali,3103.93,1008.07,6909.43
2025-08-16,Barranquilla,185.67,1514.47,2920.41
2025-08-16,Cartagena,1422.66,787.17,1989.91
2025-08-17,Bogota,1976.17,2287.44,1213.94
2025-08-17,Medellin,177.72,866.21,572.46
2025-08-17,Cali,13149.43,2633.73,5033.59
2025-08-17,Barranquilla,1486.8,2399.95,7726.84
2025-08-17,Cartagena,2161.32,1599.26,6143.58
2025-08-18,Bogota,373.85,947.59,832.43
2025-08-18,Medellin,5118.88,1324.88,265.53
2025-08-18,Cali,7781.58,300.07,1928.76
2025-08-18,Barranquilla,450.81,2975.22,4100.47
2025-08-18,Cartagena,3532.1,2282.37,11413.53
2025-08-19,Bogota,4027.51,1918.48,7921.27
2025-08-19,Medellin,1464.27,32.63,109.87
2025-08-19,Cali,3779.28,282.97,72.45
2025-08-19,Barranquilla,2426.45,3135.91,3203.55
2025-08-19,Cartagena,513.11,2198.16,461.44
2025-08-20,Bogota,4411.12,2007.54,2650.41
2025-08-20,Medellin,1480.29,527.44,27.29
2025-08-20,Cali,4222.71,313.7,3939.42
2025-08-20,Barranquilla,208.88,2408.95,1498.36
2025-08-20,Cartagena,2127.81,485.25,4303.75
2025-08-21,Bogota,1865.14,561.5,4402.62
2025-08-21,Medellin,8545.39,555.2,2563.26
2025-08-21,Cali,3843.33,3162.09,2585.67
2025-08-21,Barranquilla,551.51,310.21,359.5
2025-08-21,Cartagena,105.69,2791.63,4038.68
2025-08-22,Bogota,460.16,1053.88,2515.87
2025-08-22,Medellin,4532.35,511.4,4054.9
2025-08-22,Cali,37.92,1455.02,123.21
2025-08-22,Barranquilla,2413.04,575.13,520.04
2025-08-22,Cartagena,3023.09,1199.0,2674.27
2025-08-23,Bogota,7714.65,1509.58,2644.05
2025-08-23,Medellin,2753.6,1335.79,1708.6
2025-08-23,Cali,25.85,2529.77,86.44
2025-08-23,Barranquilla,1172.29,1511.84,6193.74
2025-08-23,Cartagena,240.41,386.41,1090.77
2025-08-24,Bogota,10908.82,456.54,2166.35
2025-08-24,Medellin,2717.21,686.84,3012.23
2025-08-24,Cali,5.07,1987.94,3970.15
2025-08-24,Barranquilla,110.84,3199.73,1319.85
2025-08-24,Cartagena,665.1,33.78,3417.6
2025-08-25,Bogota,3027.26,4262.89,4492.02
2025-08-25,Medellin,1042.06,613.16,373.44
2025-08-25,Cali,1404.55,118.55,1375.36
2025-08-25,Barranquilla,4012.07,709.74,5980.94
2025-08-25,Cartagena,4224.07,545.2,1186.84
2025-08-26,Bogota,1303.15,84.9,10708.92
2025-08-26,Medellin,3447.07,1520.02,168.8
2025-08-26,Cali,640.52,4591.75,3201.19
2025-08-26,Barranquilla,475.06,1109.05,12.62
2025-08-26,Cartagena,9175.97,446.03,1374.69
2025-08-27,Bogota,2942.4,923.34,5201.97
2025-08-27,Medellin,3127.89,270.38,1186.57
2025-08-27,Cali,5766.32,2241.0,1306.42
2025-08-27,Barranquilla,75.89,568.99,1120.86
2025-08-27,Cartagena,933.3,1305.81,2755.14
2025-08-28,Bogota,3704.09,116.24,2633.87
2025-08-28,Medellin,1787.21,2877.1,3695.89
2025-08-28,Cali,8121.32,360.31,341.84
2025-08-28,Barranquilla,1652.77,549.02,6574.5
2025-08-28,Cartagena,389.89,4556.12,4093.5
2025-08-29,Bogota,9801.78,363.01,9015.64
2025-08-29,Medellin,22.5,887.5,5163.56
2025-08-29,Cali,6206.6,1166.49,1032.97
2025-08-29,Barranquilla,36.45,6540.82,1203.07
2025-08-29,Cartagena,2654.08,422.68,2873.13
2025-08-30,Bogota,477.98,1683.04,1064.45
2025-08-30,Medellin,6423.82,405.65,1485.41
2025-08-30,Cali,1100.07,572.46,6267.96
2025-08-30,Barranquilla,63.68,1004.68,161.86
2025-08-30,Cartagena,3259.67,1342.01,1588.96
2025-08-31,Bogota,1965.51,475.63,4633.04
2025-08-31,Medellin,5695.61,2143.54,1016.28
2025-08-31,Cali,2898.37,2181.77,3609.82
2025-08-31,Barranquilla,2983.32,1257.06,5833.3
2025-08-31,Cartagena,1678.46,556.82,1317.42
2025-09-01,Bogota,3031.72,1016.65,6468.74
2025-09-01,Medellin,1176.14,251.81,251.37
2025-09-01,Cali,76.14,3503.91,1130.47
2025-09-01,Barranquilla,5807.93,35.74,2336.56
2025-09-01,Cartagena,1350.13,976.89,1051.71
2025-09-02,Bogota,2996.77,3159.49,7242.78
2025-09-02,Medellin,1915.23,252.09,6395.79
2025-09-02,Cali,4544.58,897.02,543.48
2025-09-02,Barranquilla,2121.3,189.87,3876.94
2025-09-02,Cartagena,6206.76,3640.66,831.86
2025-09-03,Bogota,5521.93,2513.39,3777.19
2025-09-03,Medellin,1814.71,555.91,1738.02
2025-09-03,Cali,2936.97,2138.68,1386.0
2025-09-03,Barranquilla,920.72,1310.84,3797.0
2025-09-03,Cartagena,2677.13,385.93,2842.2
2025-09-04,Bogota,4274.52,173.82,3884.7
2025-09-04,Medellin,3015.16,351.82,1136.11
2025-09-04,Cali,732.93,1235.35,5039.69
2025-09-04,Barranquilla,5573.69,3732.36,1596.67
2025-09-04,Cartagena,1601.98,1798.44,4253.95
2025-09-05,Bogota,1293.47,1982.32,4590.71
2025-09-05,Medellin,5142.21,194.38,725.3
2025-09-05,Cali,3001.64,2238.44,1248.24
2025-09-05,Barranquilla,219.38,76.44,67.58
2025-09-05,Cartagena,2113.45,2611.58,4922.55
2025-09-06,Bogota,211.14,272.5,131.0
2025-09-06,Medellin,2380.78,816.89,1525.94
2025-09-06,Cali,1247.32,743.92,5704.43
2025-09-06,Barranquilla,3842.36,726.15,3639.43
2025-09-06,Cartagena,3707.13,2340.29,47.94
2025-09-07,Bogota,12458.16,1793.39,2788.61
2025-09-07,Medellin,543.16,868.39,993.23
2025-09-07,Cali,292.4,803.84,4623.0
2025-09-07,Barranquilla,325.67,302.02,5526.96
2025-09-07,Cartagena,1367.41,2482.46,1530.54
2025-09-08,Bogota,1139.75,2167.35,7203.19
2025-09-08,Medellin,6492.06,1332.44,2087.04
2025-09-08,Cali,222.55,2135.8,2348.96
2025-09-08,Barranquilla,4116.33,288.67,1621.84
2025-09-08,Cartagena,1848.0,322.72,1582.17
2025-09-09,Bogota,4077.67,5819.23,3523.29
2025-09-09,Medellin,3672.83,515.64,3454.89
2025-09-09,Cali,3246.02,702.24,4596.42
2025-09-09,Barranquilla,5104.79,1711.94,8062.93
2025-09-09,Cartagena,3434.1,1415.49,799.1
2025-09-10,Bogota,4685.0,2744.74,3240.98
2025-09-10,Medellin,1544.95,1535.17,5490.72
2025-09-10,Cali,4714.78,1868.53,3164.39
2025-09-10,Barranquilla,3104.54,680.75,5886.17
2025-09-10,Cartagena,3691.74,2425.84,1006.53
2025-09-11,Bogota,7752.38,606.9,6331.96
2025-09-11,Medellin,762.36,3091.8,5769.59
2025-09-11,Cali,1344.07,150.78,93.54
2025-09-11,Barranquilla,7753.91,1069.39,1397.41
2025-09-11,Cartagena,532.56,3734.33,3662.72
2025-09-12,Bogota,5434.92,248.41,2034.59
2025-09-12,Medellin,857.3,3238.7,2461.99
2025-09-12,Cali,1381.18,5040.84,852.08
2025-09-12,Barranquilla,7223.77,985.41,2211.86
2025-09-12,Cartagena,4215.11,1988.85,12693.97
2025-09-13,Bogota,1772.78,231.89,4019.0
2025-09-13,Medellin,2292.55,1076.01,1223.54
2025-09-13,Cali,3325.34,709.06,1146.9
2025-09-13,Barranquilla,2236.82,3085.87,2178.09
2025-09-13,Cartagena,1319.1,148.49,2531.02
2025-09-14,Bogota,1099.85,831.63,6804.69
2025-09-14,Medellin,3271.6,1026.23,3015.85
2025-09-14,Cali,2308.36,3417.96,1087.14
2025-09-14,Barranquilla,8354.08,3357.26,4039.31
2025-09-14,Cartagena,77.72,8.07,1567.67
2025-09-15,Bogota,1539.19,2019.73,4653.72
2025-09-15,Medellin,1614.14,1238.16,5566.54
2025-09-15,Cali,7541.25,1778.06,2107.71
2025-09-15,Barranquilla,3595.12,2583.86,3554.94
2025-09-15,Cartagena,1245.35,750.26,559.26
2025-09-16,Bogota,1070.29,1840.95,3861.6
2025-09-16,Medellin,34.24,3210.74,6192.48
2025-09-16,Cali,912.41,2944.61,4812.03
2025-09-16,Barranquilla,5949.23,1930.54,94.24
2025-09-16,Cartagena,11043.91,964.78,3666.07
2025-09-17,Bogota,3915.43,1493.22,5075.57
2025-09-17,Medellin,2953.02,3026.01,380.07
2025-09-17,Cali,2823.58,3058.21,3437.54
2025-09-17,Barranquilla,3457.68,26.51,158.61
2025-09-17,Cartagena,5.4,83.81,4634.02
2025-09-18,Bogota,988.99,783.7,2573.86
2025-09-18,Medellin,807.79,2462.42,5610.18
2025-09-18,Cali,7824.29,299.91,889.89
2025-09-18,Barranquilla,1.54,184.11,1147.04
2025-09-18,Cartagena,2801.73,3248.02,905.27
2025-09-19,Bogota,4935.47,1168.27,1320.33
2025-09-19,Medellin,616.57,168.52,3121.43
2025-09-19,Cali,3910.37,1024.78,3689.62
2025-09-19,Barranquilla,1292.49,796.82,30.43
2025-09-19,Cartagena,355.76,2834.0,2158.08
2025-09-20,Bogota,6342.98,211.71,1980.55
2025-09-20,Medellin,128.95,2680.9,1880.9
2025-09-20,Cali,64.32,70.57,2775.9
2025-09-20,Barranquilla,2897.77,1354.97,2779.09
2025-09-20,Cartagena,779.83,1232.45,221.56
2025-09-21,Bogota,3606.51,3192.67,6290.08
2025-09-21,Medellin,2831.87,358.88,9145.32
2025-09-21,Cali,675.8,245.13,65.88
2025-09-21,Barranquilla,6276.8,941.17,1951.55
2025-09-21,Cartagena,6587.92,4264.37,1142.84
2025-09-22,Bogota,4587.28,652.4,76.9
2025-09-22,Medellin,8359.18,2989.72,8025.8
2025-09-22,Cali,28.34,762.29,3202.86
2025-09-22,Barranquilla,121.33,583.23,5524.58
2025-09-22,Cartagena,3350.99,2226.06,953.37
2025-09-23,Bogota,1445.4,3026.55,628.78
2025-09-23,Medellin,10842.22,26.99,844.08
2025-09-23,Cali,940.55,1749.44,9012.72
2025-09-23,Barranquilla,1045.41,1560.47,1411.03
2025-09-23,Cartagena,4179.86,977.98,4734.93
2025-09-24,Bogota,5182.28,2184.93,1252.0
2025-09-24,Medellin,401.68,639.93,1620.69
2025-09-24,Cali,337.21,1176.08,5159.64
2025-09-24,Barranquilla,4032.48,829.29,3752.99
2025-09-24,Cartagena,2783.31,912.6,1113.36
2025-09-25,Bogota,5012.15,1474.17,6617.94
2025-09-25,Medellin,3866.47,357.82,1081.05
2025-09-25,Cali,1.17,3435.09,4131.74
